"X.1","X","book_id","title","authors","language_code","books_count","goodreads_book_id","average_rating","ratings_count","image_url","small_image_url"
8106,8109,9712,"Magic Binds","Ilona Andrews","en",14,17333174,4.57,10983,"https://images.gr-assets.com/books/1454609590m/17333174.jpg","https://images.gr-assets.com/books/1454609590s/17333174.jpg"
8107,8110,9713,"The Wild Ones","M. Leighton","en",26,15761241,3.94,16160,"https://images.gr-assets.com/books/1343215803m/15761241.jpg","https://images.gr-assets.com/books/1343215803s/15761241.jpg"
8108,8111,9716,"Hammer of the Gods","Stephen Davis","en",17,586516,3.83,8226,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8109,8112,9717,"Winter in Madrid","C.J. Sansom","en",54,891671,3.79,8629,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8110,8113,9719,"Silver Bay","Jojo Moyes","en",46,2895896,3.62,9008,"https://images.gr-assets.com/books/1415583591m/2895896.jpg","https://images.gr-assets.com/books/1415583591s/2895896.jpg"
8111,8114,9720,"The Invention of Morel","Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre","en",86,94486,4.05,8669,"https://images.gr-assets.com/books/1327960951m/94486.jpg","https://images.gr-assets.com/books/1327960951s/94486.jpg"
8112,8115,9721,"The Fall of Berlin 1945","Antony Beevor","en",61,42661,4.27,8443,"https://images.gr-assets.com/books/1312049741m/42661.jpg","https://images.gr-assets.com/books/1312049741s/42661.jpg"
8113,8116,9724,"Captain Underpants and the Perilous Plot of Professor Poopypants","Dav Pilkey","en",43,153866,4.12,9566,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8114,8117,9726,"The Empathy Exams","Leslie Jamison","en",18,17934655,3.62,9280,"https://images.gr-assets.com/books/1405924561m/17934655.jpg","https://images.gr-assets.com/books/1405924561s/17934655.jpg"
8115,8118,9728,"Bay of Sighs","Nora Roberts","en",35,27209407,4.15,6822,"https://images.gr-assets.com/books/1458263001m/27209407.jpg","https://images.gr-assets.com/books/1458263001s/27209407.jpg"
8116,8119,9729,"The Duchess War","Courtney Milan","en",19,13489919,3.82,12494,"https://images.gr-assets.com/books/1363009176m/13489919.jpg","https://images.gr-assets.com/books/1363009176s/13489919.jpg"
8117,8120,9730,"Millennium Snow, Vol. 1","Bisco Hatori","en",8,484167,4.04,11293,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8118,8121,9731,"Double Whammy","Carl Hiaasen","en",21,13068,3.92,9622,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8119,8122,9732,"Economics in One Lesson","Henry Hazlitt","en",53,3028,4.22,9028,"https://images.gr-assets.com/books/1320423284m/3028.jpg","https://images.gr-assets.com/books/1320423284s/3028.jpg"
8120,8123,9734,"Mad Dogs","Robert Muchamore","en",18,2025787,4.25,10258,"https://images.gr-assets.com/books/1417330634m/2025787.jpg","https://images.gr-assets.com/books/1417330634s/2025787.jpg"
8121,8124,9735,"Lines of Departure","Marko Kloos","en",14,20329634,4.08,5110,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8122,8125,9736,"Be Frank With Me","Julia Claiborne Johnson","en",20,25817528,3.9,9044,"https://images.gr-assets.com/books/1449425543m/25817528.jpg","https://images.gr-assets.com/books/1449425543s/25817528.jpg"
8123,8126,9737,"Better than Life","Grant Naylor","en",16,73051,4.05,9213,"https://images.gr-assets.com/books/1301794541m/73051.jpg","https://images.gr-assets.com/books/1301794541s/73051.jpg"
8124,8127,9738,"Dirty","Kylie Scott","en",20,25671827,3.92,13948,"https://images.gr-assets.com/books/1444317627m/25671827.jpg","https://images.gr-assets.com/books/1444317627s/25671827.jpg"
8125,8128,9740,"Percy Jackson and the Sword of Hades","Rick Riordan","en",6,4837112,4.28,14502,"https://images.gr-assets.com/books/1327349413m/4837112.jpg","https://images.gr-assets.com/books/1327349413s/4837112.jpg"
8126,8129,9741,"The Walking Dead, Vol. 13","Robert Kirkman, Charlie Adlard, Cliff Rathburn","en",21,9018370,4.23,11521,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8127,8130,9742,"Mates, Dates, and Inflatable Bras","Cathy Hopkins","en",39,710969,3.73,10270,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8128,8131,9743,"Going After Cacciato","Tim O'Brien","en",38,3446,3.9,9188,"https://images.gr-assets.com/books/1399498199m/3446.jpg","https://images.gr-assets.com/books/1399498199s/3446.jpg"
8129,8132,9744,"Little House on Rocky Ridge","Roger Lea MacBride, David Gilleece","en",9,854252,3.83,14135,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8130,8133,9745,"Not Quite Dating","Catherine Bybee","en",17,15954546,3.88,7880,"https://images.gr-assets.com/books/1350588787m/15954546.jpg","https://images.gr-assets.com/books/1350588787s/15954546.jpg"
8131,8134,9746,"In a People House","Dr. Seuss, Theo LeSieg, Roy McKie","en",6,934700,4.13,11977,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8132,8135,9747,"Kindred in Death","J.D. Robb","en",41,5943970,4.31,13207,"https://images.gr-assets.com/books/1348954491m/5943970.jpg","https://images.gr-assets.com/books/1348954491s/5943970.jpg"
8133,8136,9748,"Lucky You","Carl Hiaasen","en",36,294430,3.84,9144,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8134,8137,9749,"Hunters of Dune","Brian Herbert, Kevin J. Anderson","en",30,20249,3.62,9121,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8135,8138,9750,"Deep Down Dark","H","en",28,20575440,3.9,6123,"https://images.gr-assets.com/books/1398199578m/20575440.jpg","https://images.gr-assets.com/books/1398199578s/20575440.jpg"
8136,8139,9753,"The Story of Ruby Bridges","Robert Coles, George Ford","en",12,14403,4.41,9703,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8137,8140,9754,"Invitation to a Beheading","Vladimir Nabokov","en",81,376561,3.94,8812,"https://images.gr-assets.com/books/1405182507m/376561.jpg","https://images.gr-assets.com/books/1405182507s/376561.jpg"
8138,8141,9755,"Debt Inheritance","Pepper Winters","en",6,21400356,3.79,14713,"https://images.gr-assets.com/books/1395175825m/21400356.jpg","https://images.gr-assets.com/books/1395175825s/21400356.jpg"
8139,8142,9756,"The Midwife of Hope River","Patricia Harman","en",28,13508021,4,7736,"https://images.gr-assets.com/books/1344449564m/13508021.jpg","https://images.gr-assets.com/books/1344449564s/13508021.jpg"
8140,8143,9757,"Stand Tall, Molly Lou Melon","Patty Lovell, David Catrow","en",8,1145862,4.39,11397,"https://images.gr-assets.com/books/1314105738m/1145862.jpg","https://images.gr-assets.com/books/1314105738s/1145862.jpg"
8141,8144,9758,"The Complete Robot","Isaac Asimov","en",36,50091,4.34,10362,"https://images.gr-assets.com/books/1405467461m/50091.jpg","https://images.gr-assets.com/books/1405467461s/50091.jpg"
8142,8145,9759,"Another Bullshit Night in Suck City","Nick Flynn","en",22,386,3.77,8441,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8143,8146,9761,"How Green Was My Valley","Richard Llewellyn","en",81,40496,4.16,10648,"https://images.gr-assets.com/books/1440708862m/40496.jpg","https://images.gr-assets.com/books/1440708862s/40496.jpg"
8144,8147,9762,"Rich Dad's Guide to Investing","Robert T. Kiyosaki, Sharon L. Lechter","en",58,142108,3.94,7950,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8145,8148,9763,"The Chosen One","Carol Lynch Williams","en",23,5303373,3.85,12865,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8146,8149,9765,"The Power of Full Engagement","Jim Loehr, Tony Schwartz","en",29,68985,4.03,8437,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8147,8150,9766,"The Decline and Fall of the Roman Empire","Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans","en",281,19400,3.96,8182,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8148,8151,9767,"Ox","Donald Hall, Barbara Cooney","en",18,608601,4.03,12019,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8149,8152,9768,"Wild Seed","Octavia E. Butler","en",20,52318,4.22,9711,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8150,8153,9769,"The Summer I Turned Pretty Trilogy","Jenny Han","en",16,11410104,4.46,9308,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8151,8154,9771,"Those Girls","Chevy Stevens","en",24,23014603,3.85,10253,"https://images.gr-assets.com/books/1462090625m/23014603.jpg","https://images.gr-assets.com/books/1462090625s/23014603.jpg"
8152,8155,9772,"The Amateur Marriage","Anne Tyler","en",48,15764,3.59,11527,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8153,8156,9773,"The Voyages of Doctor Dolittle","Hugh Lofting, Michael Hague","en",190,325416,4,11534,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8154,8157,9774,"Mortal Coil","Derek Landy","en",29,8113344,4.48,10972,"https://images.gr-assets.com/books/1442456495m/8113344.jpg","https://images.gr-assets.com/books/1442456495s/8113344.jpg"
8155,8158,9776,"Seventh Grave and No Body","Darynda Jones","en",13,19286674,4.4,13598,"https://images.gr-assets.com/books/1394039455m/19286674.jpg","https://images.gr-assets.com/books/1394039455s/19286674.jpg"
8156,8159,9777,"Half Way Home","Hugh Howey","en",10,8428984,3.7,5012,"https://images.gr-assets.com/books/1374845830m/8428984.jpg","https://images.gr-assets.com/books/1374845830s/8428984.jpg"
8157,8160,9778,"Captain Blood","Rafael Sabatini","en",269,158446,4.16,9714,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8158,8161,9779,"Iron Man","Warren Ellis, Adi Granov","en",33,43739,4.08,9338,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8159,8162,9780,"Necronomicon","H.P. Lovecraft, Les Edwards, Stephen Jones","en",44,1335019,4.29,8344,"https://images.gr-assets.com/books/1264059645m/1335019.jpg","https://images.gr-assets.com/books/1264059645s/1335019.jpg"
8160,8163,9782,"The Remaining","D.J. Molles","en",22,13431827,4.08,8306,"https://images.gr-assets.com/books/1343344146m/13431827.jpg","https://images.gr-assets.com/books/1343344146s/13431827.jpg"
8161,8164,9783,"Batman, Volume 3","Scott Snyder, Greg Capullo, Jonathan Glapion","en",17,17671913,4.33,8229,"https://images.gr-assets.com/books/1376507913m/17671913.jpg","https://images.gr-assets.com/books/1376507913s/17671913.jpg"
8162,8165,9786,"The Good Father","Diane Chamberlain","en",27,13035050,3.94,10068,"https://images.gr-assets.com/books/1328218551m/13035050.jpg","https://images.gr-assets.com/books/1328218551s/13035050.jpg"
8163,8166,9787,"We Are Called to Rise","Laura  McBride","en",12,18271235,3.94,5687,"https://images.gr-assets.com/books/1403347563m/18271235.jpg","https://images.gr-assets.com/books/1403347563s/18271235.jpg"
8164,8167,9788,"Hope","Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan","en",21,23399022,4.27,3799,"https://images.gr-assets.com/books/1421708177m/23399022.jpg","https://images.gr-assets.com/books/1421708177s/23399022.jpg"
8165,8168,9789,"Night Probe","Clive Cussler","en",52,818372,3.89,10705,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8166,8169,9790,"The Story of B","Daniel Quinn","en",17,214579,4.11,7730,"https://images.gr-assets.com/books/1403169485m/214579.jpg","https://images.gr-assets.com/books/1403169485s/214579.jpg"
8167,8170,9791,"A Window Opens","Elisabeth Egan","en",11,23569783,3.53,8544,"https://images.gr-assets.com/books/1440378428m/23569783.jpg","https://images.gr-assets.com/books/1440378428s/23569783.jpg"
8168,8171,9792,"The Knockoff","Lucy Sykes, Jo Piazza","en",24,23012475,3.63,7861,"https://images.gr-assets.com/books/1415582468m/23012475.jpg","https://images.gr-assets.com/books/1415582468s/23012475.jpg"
8169,8172,9793,"Strangers on a Train","Patricia Highsmith","en",77,15677,3.82,9788,"https://images.gr-assets.com/books/1331234879m/15677.jpg","https://images.gr-assets.com/books/1331234879s/15677.jpg"
8170,8173,9794,"Unless","Carol Shields","en",54,74462,3.63,9822,"https://images.gr-assets.com/books/1327970989m/74462.jpg","https://images.gr-assets.com/books/1327970989s/74462.jpg"
8171,8174,9795,"Silent in the Grave","Deanna Raybourn","en",34,267869,3.91,13731,"https://images.gr-assets.com/books/1483424891m/267869.jpg","https://images.gr-assets.com/books/1483424891s/267869.jpg"
8172,8175,9796,"A Kiss for Little Bear","Else Holmelund Minarik, Maurice Sendak","en",25,201145,4.31,11063,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8173,8176,9797,"Command Authority","Tom Clancy, Mark Greaney","en",31,18342283,4.08,6805,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8174,8177,9798,"Bleach, Volume 03","Tite Kubo","en",25,271264,4.31,11365,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8175,8178,9799,"The Space Between","Diana Gabaldon","en",9,21418017,4.22,10814,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8176,8179,9801,"Zoya","Danielle Steel","en",58,82817,3.95,10358,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8177,8180,9802,"Rump","Liesl Shurtliff","en",11,15766776,4.04,11376,"https://images.gr-assets.com/books/1343071412m/15766776.jpg","https://images.gr-assets.com/books/1343071412s/15766776.jpg"
8178,8181,9803,"The Berenstain Bears and Too Much TV","Stan Berenstain, Jan Berenstain","en",13,201138,4,11036,"https://images.gr-assets.com/books/1457297865m/201138.jpg","https://images.gr-assets.com/books/1457297865s/201138.jpg"
8179,8182,9804,"Heartstone","C.J. Sansom","en",40,7027569,4.31,8297,"https://images.gr-assets.com/books/1272182205m/7027569.jpg","https://images.gr-assets.com/books/1272182205s/7027569.jpg"
8180,8183,9806,"One Piece, Volume 38","Eiichir","en",18,6801614,4.63,8441,"https://images.gr-assets.com/books/1397155647m/6801614.jpg","https://images.gr-assets.com/books/1397155647s/6801614.jpg"
8181,8184,9807,"Corrupt","Penelope Douglas, Jeremy York, Tatiana Sokolov","en",12,21981841,4.04,13760,"https://images.gr-assets.com/books/1398947518m/21981841.jpg","https://images.gr-assets.com/books/1398947518s/21981841.jpg"
8182,8185,9808,"The Center Cannot Hold","Elyn R. Saks","en",17,1098486,4.22,7533,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8183,8186,9809,"Spark Joy","Marie Kond","en",45,25614984,3.82,10483,"https://images.gr-assets.com/books/1435598787m/25614984.jpg","https://images.gr-assets.com/books/1435598787s/25614984.jpg"
8184,8187,9810,"The Afghan","Frederick Forsyth","en",72,109509,3.64,7792,"https://images.gr-assets.com/books/1309198395m/109509.jpg","https://images.gr-assets.com/books/1309198395s/109509.jpg"
8185,8188,9811,"The Bite Before Christmas","Lynsay Sands, Jeaniene Frost","en",15,10518110,4.16,14209,"https://images.gr-assets.com/books/1328313295m/10518110.jpg","https://images.gr-assets.com/books/1328313295s/10518110.jpg"
8186,8189,9812,"Frederica","Georgette Heyer","en",44,311196,4.15,12198,"https://images.gr-assets.com/books/1395082866m/311196.jpg","https://images.gr-assets.com/books/1395082866s/311196.jpg"
8187,8190,9814,"Champions of the Force","Kevin J. Anderson","en",22,513207,3.67,10605,"https://images.gr-assets.com/books/1327008722m/513207.jpg","https://images.gr-assets.com/books/1327008722s/513207.jpg"
8188,8191,9815,"Martha Stewart's Cupcakes","Martha Stewart","en",5,5103512,4.11,8317,"https://images.gr-assets.com/books/1320443899m/5103512.jpg","https://images.gr-assets.com/books/1320443899s/5103512.jpg"
8189,8192,9816,"Neighbor Dearest","Penelope Ward","en",7,30364931,4.23,10891,"https://images.gr-assets.com/books/1467960990m/30364931.jpg","https://images.gr-assets.com/books/1467960990s/30364931.jpg"
8190,8193,9817,"Vampires are Forever","Lynsay Sands","en",22,1422250,4.25,15403,"https://images.gr-assets.com/books/1351280934m/1422250.jpg","https://images.gr-assets.com/books/1351280934s/1422250.jpg"
8191,8194,9819,"Two Years Before the Mast","Richard Henry Dana Jr.","en",343,335397,3.96,8492,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8192,8195,9820,"Think Twice","Lisa Scottoline","en",30,7078265,3.62,10211,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8193,8196,9821,"The Art of Amy Brown","Amy Brown, Charles  de Lint","en",4,245700,4.04,8637,"https://images.gr-assets.com/books/1328765892m/245700.jpg","https://images.gr-assets.com/books/1328765892s/245700.jpg"
8194,8197,9823,"The Turner House","Angela Flournoy","en",12,22749750,3.64,8645,"https://images.gr-assets.com/books/1408469614m/22749750.jpg","https://images.gr-assets.com/books/1408469614s/22749750.jpg"
8195,8198,9824,"Danger in the Shadows","Dee Henderson","en",28,359463,4.33,10333,"https://images.gr-assets.com/books/1406507237m/359463.jpg","https://images.gr-assets.com/books/1406507237s/359463.jpg"
8196,8199,9825,"Trouble","Samantha Towle","en",13,17257484,4,13959,"https://images.gr-assets.com/books/1363602953m/17257484.jpg","https://images.gr-assets.com/books/1363602953s/17257484.jpg"
8197,8200,9826,"Animal","Ted Andrews, Winston Allen, Margaret K. Andrews","en",10,67863,4.25,8581,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8198,8201,9827,"Summer on Blossom Street","Debbie Macomber","en",8,5981415,4.19,10681,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8199,8202,9828,"Whitethorn Woods","Maeve Binchy","en",57,34295,3.59,10409,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8200,8203,9830,"Broken for You","Stephanie Kallos","en",20,96702,3.8,10014,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8201,8204,9831,"White Girl Problems","Babe Walker","en",11,12413949,3.73,8242,"https://images.gr-assets.com/books/1332504951m/12413949.jpg","https://images.gr-assets.com/books/1332504951s/12413949.jpg"
8202,8205,9833,"Turn Right at Machu Picchu","Mark    Adams","en",23,10111087,3.8,8650,"https://images.gr-assets.com/books/1311704972m/10111087.jpg","https://images.gr-assets.com/books/1311704972s/10111087.jpg"
8203,8206,9834,"The Map That Changed the World","Simon Winchester","en",27,25014,3.81,9131,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8204,8207,9835,"Lake in the Clouds","Sara Donati","en",21,72855,4.31,9223,"https://images.gr-assets.com/books/1367533032m/72855.jpg","https://images.gr-assets.com/books/1367533032s/72855.jpg"
8205,8208,9836,"Tyrant","T.M. Frazier","en",9,25711641,4.39,18258,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8206,8209,9837,"Grasshopper Jungle","Andrew  Smith","en",24,18079719,3.66,11890,"https://images.gr-assets.com/books/1373059909m/18079719.jpg","https://images.gr-assets.com/books/1373059909s/18079719.jpg"
8207,8210,9840,"Crooked Little Lies","Barbara Taylor Sissel","en",6,25693079,3.52,7668,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8208,8211,9841,"Blackberry Wine","Joanne Harris","en",55,15101,3.78,9558,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8209,8212,9843,"The Other Side of Dawn","John Marsden","en",43,71867,4.21,10443,"https://images.gr-assets.com/books/1331588583m/71867.jpg","https://images.gr-assets.com/books/1331588583s/71867.jpg"
8210,8213,9844,"Life Before Legend","Marie Lu","en",13,17235347,4.02,13933,"https://images.gr-assets.com/books/1358952957m/17235347.jpg","https://images.gr-assets.com/books/1358952957s/17235347.jpg"
8211,8214,9845,"Never Seduce a Scot","Maya Banks","en",22,13360101,4.19,15968,"https://images.gr-assets.com/books/1328116176m/13360101.jpg","https://images.gr-assets.com/books/1328116176s/13360101.jpg"
8212,8215,9847,"Without You, There Is No Us","Suki Kim","en",18,20685373,3.85,8164,"https://images.gr-assets.com/books/1405292426m/20685373.jpg","https://images.gr-assets.com/books/1405292426s/20685373.jpg"
8213,8216,9848,"A Civil Campaign","Lois McMaster Bujold","en",21,61899,4.43,11823,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8214,8217,9849,"The Wolves of Willoughby Chase","Joan Aiken, Pat Marriott","en",48,36638,4.08,13463,"https://images.gr-assets.com/books/1441688212m/36638.jpg","https://images.gr-assets.com/books/1441688212s/36638.jpg"
8215,8218,9850,"The Egg","Andy Weir","en",8,17563539,4.13,10238,"https://images.gr-assets.com/books/1431492647m/17563539.jpg","https://images.gr-assets.com/books/1431492647s/17563539.jpg"
8216,8219,9851,"Vampire Knight, Vol. 3","Matsuri Hino, Tomo Kimura","en",19,784222,4.27,13327,"https://images.gr-assets.com/books/1317879553m/784222.jpg","https://images.gr-assets.com/books/1317879553s/784222.jpg"
8217,8220,9853,"Bad Kitty","Nick Bruel","en",11,690955,4.18,10884,"https://images.gr-assets.com/books/1403422027m/690955.jpg","https://images.gr-assets.com/books/1403422027s/690955.jpg"
8218,8221,9855,"A Kiss in Time","Alex Flinn","en",22,5266667,3.77,15684,"https://images.gr-assets.com/books/1355870076m/5266667.jpg","https://images.gr-assets.com/books/1355870076s/5266667.jpg"
8219,8222,9856,"Mummies in the Morning","Mary Pope Osborne, Salvatore Murdocca","en",53,268955,3.86,12551,"https://images.gr-assets.com/books/1403192895m/268955.jpg","https://images.gr-assets.com/books/1403192895s/268955.jpg"
8220,8223,9857,"Desolation Angels","Jack Kerouac, Joyce Johnson","en",38,10461,3.92,8861,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8221,8224,9859,"Beacon 23","Hugh Howey","en",10,26771521,3.9,5140,"https://images.gr-assets.com/books/1444683708m/26771521.jpg","https://images.gr-assets.com/books/1444683708s/26771521.jpg"
8222,8225,9860,"The Last Picture Show","Larry McMurtry","en",34,50051,3.95,9727,"https://images.gr-assets.com/books/1344275927m/50051.jpg","https://images.gr-assets.com/books/1344275927s/50051.jpg"
